lat lon
338.4160 71.2899
338.4595 71.2608
338.5011 71.2308
338.5406 71.1999
338.5781 71.1684
338.6133 71.1361
338.6463 71.1034
338.6768 71.0702
338.7048 71.0366
338.7302 71.0029
338.7529 70.9690
338.7727 70.9350
338.7897 70.9012
338.8037 70.8675
338.8145 70.8340
338.8222 70.8010
338.8265 70.7684
338.8275 70.7364
338.8249 70.7051
338.8187 70.6745
338.8089 70.6449
338.7952 70.6162
338.7777 70.5886
338.7561 70.5621
338.7304 70.5370
338.7006 70.5132
338.6664 70.4910
338.6279 70.4703
338.5848 70.4513
338.5372 70.4340
338.4848 70.4187
338.4277 70.4054
338.3657 70.3941
338.2989 70.3850
338.2278 70.3778
338.1528 70.3724
338.0741 70.3688
337.9921 70.3667
337.9073 70.3662
337.8200 70.3671
337.7306 70.3692
337.6394 70.3725
337.5468 70.3769
337.4533 70.3822
337.3591 70.3882
337.2647 70.3950
337.1704 70.4024
337.0766 70.4103
336.9838 70.4187
336.8924 70.4279
336.8029 70.4377
336.7157 70.4483
336.6314 70.4597
336.5503 70.4720
336.4730 70.4852
336.3998 70.4995
336.3313 70.5148
336.2679 70.5312
336.2100 70.5489
336.1581 70.5677
336.1128 70.5879
336.0743 70.6095
336.0426 70.6323
336.0170 70.6565
335.9966 70.6817
335.9806 70.7079
335.9682 70.7349
335.9587 70.7627
335.9511 70.7911
335.9448 70.8200
335.9388 70.8493
335.9324 70.8788
335.9249 70.9085
335.9153 70.9381
335.9028 70.9677
335.8868 70.9970
335.8663 71.0259
335.8405 71.0543
335.8087 71.0822
335.7700 71.1093
335.7237 71.1356
335.6689 71.1608
335.6048 71.1850
335.5310 71.2080
335.4488 71.2294
335.3609 71.2489
335.2697 71.2661
335.1778 71.2807
335.0877 71.2922
335.0018 71.3004
334.9228 71.3047
334.8530 71.3050
334.7951 71.3007
334.7510 71.2916
334.7204 71.2780
334.7022 71.2603
334.6951 71.2389
334.6979 71.2142
334.7095 71.1866
334.7286 71.1567
334.7541 71.1247
334.7848 71.0911
334.8194 71.0565
334.8569 71.0210
334.8959 70.9853
334.9354 70.9497
334.9741 70.9146
335.0109 70.8805
335.0448 70.8475
335.0754 70.8155
335.1020 70.7845
335.1240 70.7544
335.1409 70.7252
335.1521 70.6967
335.1569 70.6690
335.1548 70.6419
335.1452 70.6154
335.1275 70.5894
335.1012 70.5638
335.0656 70.5387
335.0202 70.5139
334.9643 70.4893
334.8986 70.4650
334.8246 70.4411
334.7440 70.4176
334.6587 70.3947
334.5704 70.3723
334.4807 70.3507
334.3915 70.3299
334.3045 70.3100
334.2215 70.2911
334.1441 70.2733
334.0741 70.2567
334.0133 70.2413
333.9634 70.2273
333.9261 70.2147
333.9032 70.2037
333.8964 70.1943
333.9074 70.1867
333.9363 70.1807
333.9814 70.1763
334.0408 70.1733
334.1129 70.1716
334.1957 70.1711
334.2875 70.1716
334.3866 70.1729
334.4911 70.1750
334.5992 70.1777
334.7091 70.1808
334.8191 70.1842
334.9274 70.1878
335.0321 70.1915
335.1325 70.1950
335.2287 70.1984
335.3211 70.2014
335.4100 70.2040
335.4958 70.2060
335.5787 70.2074
335.6591 70.2079
335.7372 70.2076
335.8136 70.2062
335.8883 70.2038
335.9618 70.2000
336.0345 70.1949
336.1065 70.1884
336.1783 70.1803
336.2503 70.1711
336.3230 70.1611
336.3966 70.1506
336.4716 70.1399
336.5486 70.1294
336.6278 70.1194
336.7097 70.1102
336.7947 70.1021
336.8832 70.0956
336.9757 70.0909
337.0724 70.0882
337.1723 70.0875
337.2739 70.0883
337.3755 70.0902
337.4753 70.0927
337.5719 70.0953
337.6636 70.0978
337.7486 70.0997
337.8255 70.1004
337.8925 70.0997
337.9480 70.0970
337.9903 70.0920
338.0180 70.0842
338.0313 70.0737
338.0309 70.0607
338.0180 70.0453
337.9935 70.0279
337.9585 70.0086
337.9139 69.9876
337.8607 69.9653
337.8000 69.9417
337.7326 69.9172
337.6597 69.8918
337.5822 69.8660
337.5011 69.8398
337.4175 69.8136
337.3322 69.7874
337.2463 69.7617
337.1608 69.7364
337.0767 69.7120
336.9950 69.6886
336.9164 69.6663
336.8410 69.6452
336.7684 69.6250
336.6986 69.6057
336.6313 69.5871
336.5662 69.5692
336.5033 69.5518
336.4424 69.5348
336.3831 69.5181
336.3253 69.5016
336.2689 69.4851
336.2136 69.4686
336.1592 69.4519
336.1055 69.4350
336.0523 69.4177
335.9995 69.3998
335.9468 69.3814
335.8942 69.3624
335.8417 69.3428
335.7892 69.3228
335.7367 69.3024
335.6843 69.2816
335.6317 69.2605
335.5792 69.2391
335.5265 69.2175
335.4737 69.1957
335.4208 69.1737
335.3677 69.1517
335.3144 69.1297
335.2609 69.1077
335.2071 69.0857
335.1530 69.0639
335.0987 69.0422
335.0440 69.0208
334.9889 68.9996
334.9335 68.9787
334.8777 68.9581
334.8214 68.9379
334.7647 68.9179
334.7076 68.8983
334.6500 68.8789
334.5919 68.8599
334.5333 68.8411
334.4742 68.8227
334.4146 68.8045
334.3544 68.7866
334.2936 68.7690
334.2323 68.7517
334.1704 68.7347
334.1078 68.7179
334.0447 68.7014
333.9809 68.6852
333.9164 68.6692
333.8513 68.6536
333.7855 68.6383
333.7190 68.6234
333.6519 68.6089
333.5842 68.5949
333.5157 68.5813
333.4466 68.5682
333.3769 68.5557
333.3064 68.5437
333.2353 68.5323
333.1636 68.5216
333.0911 68.5115
333.0180 68.5022
332.9443 68.4935
332.8699 68.4856
332.7951 68.4781
332.7200 68.4710
332.6447 68.4643
332.5693 68.4577
332.4939 68.4512
332.4188 68.4446
332.3439 68.4378
332.2695 68.4308
332.1957 68.4233
332.1225 68.4152
332.0502 68.4066
331.9788 68.3971
331.9084 68.3868
331.8389 68.3757
331.7703 68.3639
331.7025 68.3514
331.6353 68.3383
331.5687 68.3246
331.5026 68.3104
331.4370 68.2958
331.3717 68.2808
331.3067 68.2654
331.2419 68.2498
331.1772 68.2340
331.1124 68.2180
331.0477 68.2019
330.9828 68.1857
330.9177 68.1696
330.8523 68.1535
330.7867 68.1377
330.7207 68.1222
330.6545 68.1070
330.5878 68.0924
330.5208 68.0783
330.4533 68.0649
330.3854 68.0522
330.3170 68.0404
330.2481 68.0295
330.1787 68.0197
330.1086 68.0110
330.0380 68.0035
329.9667 67.9973
329.8948 67.9924
329.8222 67.9888
329.7489 67.9863
329.6751 67.9847
329.6006 67.9842
329.5254 67.9844
329.4497 67.9854
329.3733 67.9869
329.2963 67.9890
329.2186 67.9916
329.1404 67.9944
329.0616 67.9975
328.9821 68.0007
328.9022 68.0039
328.8223 68.0069
328.7428 68.0094
328.6642 68.0112
328.5871 68.0120
328.5117 68.0116
328.4387 68.0099
328.3685 68.0065
328.3015 68.0012
328.2382 67.9938
328.1785 67.9843
328.1224 67.9728
328.0695 67.9594
328.0198 67.9442
327.9730 67.9273
327.9290 67.9088
327.8876 67.8888
327.8486 67.8673
327.8119 67.8445
327.7772 67.8205
327.7444 67.7954
327.7133 67.7692
327.6838 67.7420
327.6556 67.7141
327.6286 67.6853
327.6025 67.6559
327.5774 67.6259
327.5528 67.5954
327.5287 67.5646
327.5050 67.5335
327.4813 67.5022
327.4576 67.4708
327.4336 67.4394
327.4092 67.4081
327.3842 67.3770
327.3585 67.3462
327.3318 67.3157
327.3039 67.2858
327.2748 67.2564
327.2442 67.2277
327.2119 67.1997
327.1778 67.1726
327.1419 67.1464
327.1043 67.1209
327.0651 67.0962
327.0245 67.0721
326.9825 67.0487
326.9394 67.0258
326.8953 67.0034
326.8502 66.9815
326.8042 66.9599
326.7576 66.9386
326.7105 66.9176
326.6629 66.8967
326.6150 66.8760
326.5670 66.8554
326.5189 66.8348
326.4708 66.8141
326.4230 66.7933
326.3755 66.7724
326.3285 66.7512
326.2820 66.7297
326.2363 66.7079
326.1914 66.6857
326.1474 66.6630
326.1041 66.6400
326.0616 66.6166
326.0196 66.5930
325.9780 66.5692
325.9368 66.5452
325.8958 66.5212
325.8548 66.4972
325.8138 66.4733
325.7727 66.4495
325.7313 66.4259
325.6894 66.4025
325.6471 66.3795
325.6041 66.3569
325.5604 66.3347
325.5158 66.3130
325.4702 66.2919
325.4235 66.2714
325.3756 66.2516
325.3263 66.2326
325.2756 66.2145
325.2232 66.1972
325.1692 66.1809
325.1135 66.1655
325.0563 66.1509
324.9978 66.1370
324.9382 66.1236
324.8776 66.1107
324.8163 66.0981
324.7543 66.0857
324.6919 66.0734
324.6292 66.0611
324.5664 66.0486
324.5037 66.0358
324.4412 66.0227
324.3792 66.0090
324.3178 65.9947
324.2572 65.9797
324.1975 65.9638
324.1390 65.9469
324.0817 65.9289
324.0260 65.9096
323.9718 65.8890
323.9193 65.8672
323.8683 65.8443
323.8185 65.8205
323.7698 65.7961
323.7220 65.7713
323.6749 65.7462
323.6283 65.7213
323.5821 65.6965
323.5360 65.6723
323.4899 65.6487
323.4436 65.6260
323.3969 65.6045
323.3495 65.5843
323.3015 65.5657
323.2524 65.5489
323.2022 65.5340
323.1507 65.5214
323.0977 65.5113
323.0429 65.5038
322.9863 65.4992
322.9277 65.4975
322.8673 65.4985
322.8052 65.5017
322.7416 65.5070
322.6767 65.5139
322.6105 65.5221
322.5433 65.5313
322.4752 65.5412
322.4064 65.5514
322.3370 65.5616
322.2672 65.5714
322.1971 65.5806
322.1270 65.5888
322.0569 65.5956
321.9870 65.6008
321.9174 65.6041
321.8482 65.6056
321.7794 65.6054
321.7110 65.6035
321.6430 65.6000
321.5755 65.5951
321.5084 65.5887
321.4419 65.5810
321.3758 65.5722
321.3103 65.5621
321.2454 65.5511
321.1810 65.5390
321.1172 65.5261
321.0541 65.5124
320.9916 65.4980
320.9298 65.4830
320.8688 65.4673
320.8087 65.4510
320.7497 65.4340
320.6920 65.4164
320.6356 65.3981
320.5807 65.3792
320.5274 65.3597
320.4759 65.3394
320.4263 65.3186
320.3787 65.2970
320.3332 65.2748
320.2901 65.2519
320.2494 65.2284
320.2113 65.2041
320.1759 65.1792
320.1433 65.1536
320.1137 65.1273
320.0872 65.1003
320.0639 65.0726
320.0441 65.0442
320.0277 65.0151
320.0150 64.9853
320.0061 64.9548
320.0011 64.9236
320.0002 64.8917
320.0032 64.8591
320.0098 64.8259
320.0194 64.7923
320.0315 64.7583
320.0457 64.7242
320.0614 64.6900
320.0782 64.6558
320.0955 64.6218
320.1129 64.5881
320.1298 64.5548
320.1458 64.5221
320.1603 64.4900
320.1729 64.4586
320.1830 64.4282
320.1902 64.3988
320.1940 64.3706
320.1939 64.3436
320.1893 64.3180
320.1798 64.2939
320.1649 64.2715
320.1440 64.2508
320.1168 64.2320
320.0826 64.2152
320.0410 64.2006
319.9915 64.1882
319.9341 64.1780
319.8703 64.1697
319.8015 64.1629
319.7293 64.1573
319.6553 64.1525
319.5812 64.1479
319.5084 64.1434
319.4385 64.1385
319.3731 64.1328
319.3138 64.1259
319.2621 64.1174
319.2196 64.1070
319.1879 64.0943
319.1674 64.0791
319.1572 64.0616
319.1562 64.0420
319.1636 64.0204
319.1783 63.9971
319.1993 63.9721
319.2256 63.9456
319.2564 63.9179
319.2904 63.8891
319.3269 63.8593
319.3647 63.8288
319.4030 63.7977
319.4407 63.7661
319.4768 63.7344
319.5103 63.7025
319.5403 63.6707
319.5658 63.6392
319.5858 63.6081
319.5993 63.5777
319.6063 63.5478
319.6070 63.5186
319.6018 63.4901
319.5910 63.4622
319.5749 63.4350
319.5538 63.4083
319.5279 63.3823
319.4977 63.3570
319.4633 63.3323
319.4252 63.3082
319.3836 63.2847
319.3388 63.2618
319.2912 63.2396
319.2409 63.2179
319.1885 63.1969
319.1341 63.1765
319.0780 63.1567
319.0206 63.1375
318.9622 63.1189
318.9030 63.1009
318.8434 63.0835
318.7837 63.0666
318.7240 63.0501
318.6647 63.0339
318.6059 63.0180
318.5480 63.0023
318.4911 62.9867
318.4355 62.9710
318.3814 62.9552
318.3292 62.9392
318.2790 62.9230
318.2311 62.9064
318.1857 62.8894
318.1431 62.8718
318.1035 62.8536
318.0672 62.8346
318.0344 62.8149
318.0054 62.7943
317.9803 62.7727
317.9591 62.7502
317.9416 62.7267
317.9274 62.7025
317.9165 62.6774
317.9084 62.6515
317.9031 62.6250
317.9002 62.5979
317.8995 62.5701
317.9009 62.5418
317.9040 62.5130
317.9086 62.4838
317.9145 62.4542
317.9215 62.4243
317.9293 62.3941
317.9377 62.3636
317.9465 62.3330
317.9553 62.3022
317.9641 62.2714
317.9725 62.2406
317.9803 62.2097
317.9873 62.1790
317.9933 62.1484
317.9979 62.1179
318.0011 62.0877
318.0026 62.0578
318.0026 62.0281
318.0010 61.9986
317.9979 61.9694
317.9935 61.9404
317.9877 61.9117
317.9806 61.8831
317.9723 61.8548
317.9628 61.8266
317.9521 61.7987
317.9404 61.7709
317.9277 61.7432
317.9141 61.7158
317.8995 61.6885
317.8841 61.6613
317.8680 61.6343
317.8511 61.6074
317.8335 61.5806
317.8153 61.5539
317.7966 61.5274
317.7774 61.5009
317.7577 61.4745
317.7377 61.4482
317.7173 61.4220
317.6967 61.3958
317.6758 61.3697
317.6549 61.3436
317.6338 61.3176
317.6126 61.2915
317.5915 61.2654
317.5705 61.2393
317.5496 61.2132
317.5289 61.1870
317.5085 61.1607
317.4883 61.1344
317.4686 61.1079
317.4492 61.0813
317.4304 61.0546
317.4120 61.0277
317.3943 61.0006
317.3773 60.9734
317.3609 60.9459
317.3454 60.9183
317.3306 60.8904
317.3168 60.8622
317.3039 60.8338
317.2920 60.8051
317.2811 60.7761
317.2713 60.7468
317.2622 60.7174
317.2539 60.6877
317.2461 60.6580
317.2388 60.6281
317.2318 60.5983
317.2249 60.5684
317.2182 60.5386
317.2113 60.5090
317.2043 60.4795
317.1969 60.4502
317.1890 60.4211
317.1805 60.3924
317.1714 60.3640
317.1613 60.3360
317.1503 60.3084
317.1381 60.2813
317.1247 60.2548
317.1100 60.2288
317.0937 60.2035
317.0758 60.1788
317.0561 60.1549
317.0345 60.1317
317.0108 60.1094
316.9851 60.0879
316.9570 60.0673
316.9265 60.0477
316.8934 60.0291
316.8577 60.0115
316.8192 59.9950
316.7777 59.9797
316.7331 59.9656
316.6854 59.9527
316.6343 59.9410
316.5798 59.9308
316.5216 59.9219
316.4597 59.9144
316.3940 59.9084
316.3243 59.9039
316.2505 59.9010
316.1724 59.8997
316.0900 59.9000
