lat lon r
8.1818 334.6058 -0.0016
6.6942 334.6058 0.0016
5.2066 334.6058 -0.0016
3.7190 334.6058 0.0016
2.2314 334.6058 -0.0015
0.7438 334.6058 0.0015
-0.7438 334.6058 -0.0015
-2.2314 334.6058 0.0015
-3.7190 334.6058 -0.0015
-5.2066 334.6058 0.0014
-6.6942 334.6058 -0.0014
-8.1818 334.6058 0.0014
-9.6694 334.6058 -0.0014
-11.1570 334.6058 0.0014
-12.6446 334.6058 -0.0014
-14.1322 334.6058 0.0013
-15.6198 334.6058 -0.0013
-17.1074 334.6058 0.0013
-18.5950 334.6058 -0.0013
-20.0826 334.6058 0.0013
-21.5702 334.6058 -0.0013
-23.0579 334.6058 0.0012
-24.5455 334.6058 -0.0012
-26.0331 334.6058 0.0012
-27.5207 334.6058 -0.0012
-29.0083 334.6058 0.0012
-30.4959 334.6058 -0.0012
-31.9835 334.6058 0.0012
-33.4711 334.6058 -0.0011
-34.9587 334.6058 0.0011
-36.4463 334.6058 -0.0011
-37.9339 334.6058 0.0011
-39.4215 334.6058 -0.0011
-40.9091 334.6058 0.0011
-42.3967 334.6058 -0.0011
-43.8843 334.6058 0.0010
-45.3719 334.6058 -0.0010
-46.8595 334.6058 0.0010
-48.3471 334.6058 -0.0010
-49.8347 334.6058 0.0010
-51.3223 334.6058 -0.0010
-52.8099 334.6058 0.0009
-54.2975 334.6058 -0.0009
-55.7851 334.6058 0.0009
-57.2727 334.6058 -0.0009
-58.7603 334.6058 0.0009
-60.2479 334.6058 -0.0009
-61.7355 334.6058 0.0008
-63.2231 334.6058 -0.0008
-64.7107 334.6058 0.0008
-66.1983 334.6058 -0.0008
-67.6860 334.6058 0.0008
-69.1736 334.6058 -0.0007
-70.6612 334.6058 0.0007
-72.1488 334.6058 -0.0007
-73.6364 334.6058 0.0007
-75.1240 334.6058 -0.0006
-76.6116 334.6058 0.0006
-78.0992 334.6058 -0.0006
-79.5868 334.6058 0.0006
-81.0744 334.6058 -0.0005
-82.5620 334.6058 0.0005
-84.0496 334.6058 -0.0004
-85.5372 334.6058 0.0004
-87.0248 334.6058 -0.0003
-88.5124 334.6058 0.0003
-90.0000 334.6058 -0.0001
90.0000 336.0996 0.0001
88.5124 336.0996 -0.0009
87.0248 336.0996 0.0014
85.5372 336.0996 -0.0018
84.0496 336.0996 0.0022
82.5620 336.0996 -0.0027
81.0744 336.0996 0.0032
79.5868 336.0996 -0.0039
78.0992 336.0996 0.0046
76.6116 336.0996 -0.0055
75.1240 336.0996 0.0068
73.6364 336.0996 -0.0086
72.1488 336.0996 0.0111
70.6612 336.0996 -0.0128
69.1736 336.0996 -0.0002
67.6860 336.0996 0.0770
66.1983 336.0996 0.2324
64.7107 336.0996 0.3935
63.2231 336.0996 -0.0238
61.7355 336.0996 0.0087
60.2479 336.0996 -0.0069
58.7603 336.0996 0.0034
57.2727 336.0996 -0.0005
55.7851 336.0996 -0.0015
54.2975 336.0996 0.0026
52.8099 336.0996 -0.0032
51.3223 336.0996 0.0036
49.8347 336.0996 -0.0037
48.3471 336.0996 0.0037
46.8595 336.0996 -0.0037
45.3719 336.0996 0.0036
43.8843 336.0996 -0.0036
42.3967 336.0996 0.0035
40.9091 336.0996 -0.0034
39.4215 336.0996 0.0032
37.9339 336.0996 -0.0031
36.4463 336.0996 0.0031
34.9587 336.0996 -0.0030
33.4711 336.0996 0.0029
31.9835 336.0996 -0.0028
30.4959 336.0996 0.0027
29.0083 336.0996 -0.0026
27.5207 336.0996 0.0026
26.0331 336.0996 -0.0025
24.5455 336.0996 0.0024
23.0579 336.0996 -0.0024
21.5702 336.0996 0.0023
20.0826 336.0996 -0.0022
18.5950 336.0996 0.0022
17.1074 336.0996 -0.0021
15.6198 336.0996 0.0021
14.1322 336.0996 -0.0020
12.6446 336.0996 0.0020
11.1570 336.0996 -0.0020
9.6694 336.0996 0.0019
8.1818 336.0996 -0.0019
6.6942 336.0996 0.0018
5.2066 336.0996 -0.0018
3.7190 336.0996 0.0018
2.2314 336.0996 -0.0017
0.7438 336.0996 0.0017
-0.7438 336.0996 -0.0017
-2.2314 336.0996 0.0017
-3.7190 336.0996 -0.0016
-5.2066 336.0996 0.0016
-6.6942 336.0996 -0.0016
-8.1818 336.0996 0.0015
-9.6694 336.0996 -0.0015
-11.1570 336.0996 0.0015
-12.6446 336.0996 -0.0015
-14.1322 336.0996 0.0014
-15.6198 336.0996 -0.0014
-17.1074 336.0996 0.0014
-18.5950 336.0996 -0.0014
-20.0826 336.0996 0.0014
-21.5702 336.0996 -0.0013
-23.0579 336.0996 0.0013
-24.5455 336.0996 -0.0013
-26.0331 336.0996 0.0013
-27.5207 336.0996 -0.0013
-29.0083 336.0996 0.0012
-30.4959 336.0996 -0.0012
-31.9835 336.0996 0.0012
-33.4711 336.0996 -0.0012
-34.9587 336.0996 0.0012
-36.4463 336.0996 -0.0011
-37.9339 336.0996 0.0011
-39.4215 336.0996 -0.0011
-40.9091 336.0996 0.0011
-42.3967 336.0996 -0.0011
-43.8843 336.0996 0.0011
-45.3719 336.0996 -0.0010
-46.8595 336.0996 0.0010
-48.3471 336.0996 -0.0010
-49.8347 336.0996 0.0010
-51.3223 336.0996 -0.0010
-52.8099 336.0996 0.0010
-54.2975 336.0996 -0.0009
-55.7851 336.0996 0.0009
-57.2727 336.0996 -0.0009
-58.7603 336.0996 0.0009
-60.2479 336.0996 -0.0009
-61.7355 336.0996 0.0008
-63.2231 336.0996 -0.0008
-64.7107 336.0996 0.0008
-66.1983 336.0996 -0.0008
-67.6860 336.0996 0.0008
-69.1736 336.0996 -0.0007
-70.6612 336.0996 0.0007
-72.1488 336.0996 -0.0007
-73.6364 336.0996 0.0007
-75.1240 336.0996 -0.0006
-76.6116 336.0996 0.0006
-78.0992 336.0996 -0.0006
-79.5868 336.0996 0.0006
-81.0744 336.0996 -0.0005
-82.5620 336.0996 0.0005
-84.0496 336.0996 -0.0004
-85.5372 336.0996 0.0004
-87.0248 336.0996 -0.0003
-88.5124 336.0996 0.0002
-90.0000 336.0996 -0.0001
90.0000 337.5934 0.0001
88.5124 337.5934 -0.0009
87.0248 337.5934 0.0014
85.5372 337.5934 -0.0018
84.0496 337.5934 0.0023
82.5620 337.5934 -0.0028
81.0744 337.5934 0.0034
79.5868 337.5934 -0.0041
78.0992 337.5934 0.0049
76.6116 337.5934 -0.0060
75.1240 337.5934 0.0075
73.6364 337.5934 -0.0098
72.1488 337.5934 0.0135
70.6612 337.5934 -0.0201
69.1736 337.5934 0.0275
67.6860 337.5934 0.0221
66.1983 337.5934 0.2753
64.7107 337.5934 0.6888
63.2231 337.5934 0.0382
61.7355 337.5934 -0.0091
60.2479 337.5934 0.0075
58.7603 337.5934 -0.0087
57.2727 337.5934 0.0090
55.7851 337.5934 -0.0088
54.2975 337.5934 0.0083
52.8099 337.5934 -0.0077
51.3223 337.5934 0.0072
49.8347 337.5934 -0.0066
48.3471 337.5934 0.0062
46.8595 337.5934 -0.0057
45.3719 337.5934 0.0054
43.8843 337.5934 -0.0050
42.3967 337.5934 0.0047
40.9091 337.5934 -0.0045
39.4215 337.5934 0.0042
37.9339 337.5934 -0.0040
36.4463 337.5934 0.0038
34.9587 337.5934 -0.0037
33.4711 337.5934 0.0035
31.9835 337.5934 -0.0034
30.4959 337.5934 0.0032
29.0083 337.5934 -0.0031
27.5207 337.5934 0.0030
26.0331 337.5934 -0.0029
24.5455 337.5934 0.0028
23.0579 337.5934 -0.0027
21.5702 337.5934 0.0026
20.0826 337.5934 -0.0025
18.5950 337.5934 0.0025
17.1074 337.5934 -0.0024
15.6198 337.5934 0.0023
14.1322 337.5934 -0.0023
12.6446 337.5934 0.0022
11.1570 337.5934 -0.0021
9.6694 337.5934 0.0021
8.1818 337.5934 -0.0020
6.6942 337.5934 0.0020
5.2066 337.5934 -0.0020
3.7190 337.5934 0.0019
2.2314 337.5934 -0.0019
0.7438 337.5934 0.0018
-0.7438 337.5934 -0.0018
-2.2314 337.5934 0.0018
-3.7190 337.5934 -0.0017
-5.2066 337.5934 0.0017
-6.6942 337.5934 -0.0017
-8.1818 337.5934 0.0016
-9.6694 337.5934 -0.0016
-11.1570 337.5934 0.0016
-12.6446 337.5934 -0.0015
-14.1322 337.5934 0.0015
-15.6198 337.5934 -0.0015
-17.1074 337.5934 0.0015
-18.5950 337.5934 -0.0014
-20.0826 337.5934 0.0014
-21.5702 337.5934 -0.0014
-23.0579 337.5934 0.0014
-24.5455 337.5934 -0.0013
-26.0331 337.5934 0.0013
-27.5207 337.5934 -0.0013
-29.0083 337.5934 0.0013
-30.4959 337.5934 -0.0012
-31.9835 337.5934 0.0012
-33.4711 337.5934 -0.0012
-34.9587 337.5934 0.0012
-36.4463 337.5934 -0.0012
-37.9339 337.5934 0.0011
-39.4215 337.5934 -0.0011
-40.9091 337.5934 0.0011
-42.3967 337.5934 -0.0011
-43.8843 337.5934 0.0011
-45.3719 337.5934 -0.0010
-46.8595 337.5934 0.0010
-48.3471 337.5934 -0.0010
-49.8347 337.5934 0.0010
-51.3223 337.5934 -0.0010
-52.8099 337.5934 0.0010
-54.2975 337.5934 -0.0009
-55.7851 337.5934 0.0009
-57.2727 337.5934 -0.0009
-58.7603 337.5934 0.0009
-60.2479 337.5934 -0.0009
-61.7355 337.5934 0.0008
-63.2231 337.5934 -0.0008
-64.7107 337.5934 0.0008
-66.1983 337.5934 -0.0008
-67.6860 337.5934 0.0008
-69.1736 337.5934 -0.0007
-70.6612 337.5934 0.0007
-72.1488 337.5934 -0.0007
-73.6364 337.5934 0.0007
-75.1240 337.5934 -0.0006
-76.6116 337.5934 0.0006
-78.0992 337.5934 -0.0006
-79.5868 337.5934 0.0005
-81.0744 337.5934 -0.0005
-82.5620 337.5934 0.0005
-84.0496 337.5934 -0.0004
-85.5372 337.5934 0.0004
-87.0248 337.5934 -0.0003
-88.5124 337.5934 0.0002
-90.0000 337.5934 -0.0001
90.0000 339.0871 0.0001
88.5124 339.0871 -0.0009
87.0248 339.0871 0.0014
85.5372 339.0871 -0.0019
84.0496 339.0871 0.0023
82.5620 339.0871 -0.0029
81.0744 339.0871 0.0035
79.5868 339.0871 -0.0042
78.0992 339.0871 0.0051
76.6116 339.0871 -0.0062
75.1240 339.0871 0.0078
73.6364 339.0871 -0.0101
72.1488 339.0871 0.0139
70.6612 339.0871 -0.0215
69.1736 339.0871 0.0399
67.6860 339.0871 -0.0735
66.1983 339.0871 0.2584
64.7107 339.0871 0.8864
63.2231 339.0871 0.0573
61.7355 339.0871 -0.0302
60.2479 339.0871 0.0244
58.7603 339.0871 -0.0203
57.2727 339.0871 0.0170
55.7851 339.0871 -0.0144
54.2975 339.0871 0.0124
52.8099 339.0871 -0.0108
51.3223 339.0871 0.0095
49.8347 339.0871 -0.0085
48.3471 339.0871 0.0077
46.8595 339.0871 -0.0070
45.3719 339.0871 0.0064
43.8843 339.0871 -0.0059
42.3967 339.0871 0.0055
40.9091 339.0871 -0.0051
39.4215 339.0871 0.0048
37.9339 339.0871 -0.0045
36.4463 339.0871 0.0043
34.9587 339.0871 -0.0041
33.4711 339.0871 0.0039
31.9835 339.0871 -0.0037
30.4959 339.0871 0.0035
29.0083 339.0871 -0.0034
27.5207 339.0871 0.0032
26.0331 339.0871 -0.0031
24.5455 339.0871 0.0030
23.0579 339.0871 -0.0029
21.5702 339.0871 0.0028
20.0826 339.0871 -0.0027
18.5950 339.0871 0.0026
17.1074 339.0871 -0.0025
15.6198 339.0871 0.0025
14.1322 339.0871 -0.0024
12.6446 339.0871 0.0023
11.1570 339.0871 -0.0023
9.6694 339.0871 0.0022
8.1818 339.0871 -0.0021
6.6942 339.0871 0.0021
5.2066 339.0871 -0.0020
3.7190 339.0871 0.0020
2.2314 339.0871 -0.0019
0.7438 339.0871 0.0019
-0.7438 339.0871 -0.0019
-2.2314 339.0871 0.0018
-3.7190 339.0871 -0.0018
-5.2066 339.0871 0.0017
-6.6942 339.0871 -0.0017
-8.1818 339.0871 0.0017
-9.6694 339.0871 -0.0016
-11.1570 339.0871 0.0016
-12.6446 339.0871 -0.0016
-14.1322 339.0871 0.0015
-15.6198 339.0871 -0.0015
-17.1074 339.0871 0.0015
-18.5950 339.0871 -0.0015
-20.0826 339.0871 0.0014
-21.5702 339.0871 -0.0014
-23.0579 339.0871 0.0014
-24.5455 339.0871 -0.0013
-26.0331 339.0871 0.0013
-27.5207 339.0871 -0.0013
-29.0083 339.0871 0.0013
-30.4959 339.0871 -0.0013
-31.9835 339.0871 0.0012
-33.4711 339.0871 -0.0012
-34.9587 339.0871 0.0012
-36.4463 339.0871 -0.0012
-37.9339 339.0871 0.0011
-39.4215 339.0871 -0.0011
-40.9091 339.0871 0.0011
-42.3967 339.0871 -0.0011
-43.8843 339.0871 0.0011
-45.3719 339.0871 -0.0010
-46.8595 339.0871 0.0010
-48.3471 339.0871 -0.0010
-49.8347 339.0871 0.0010
-51.3223 339.0871 -0.0010
-52.8099 339.0871 0.0009
-54.2975 339.0871 -0.0009
-55.7851 339.0871 0.0009
-57.2727 339.0871 -0.0009
-58.7603 339.0871 0.0009
-60.2479 339.0871 -0.0009
-61.7355 339.0871 0.0008
-63.2231 339.0871 -0.0008
-64.7107 339.0871 0.0008
-66.1983 339.0871 -0.0008
-67.6860 339.0871 0.0007
-69.1736 339.0871 -0.0007
-70.6612 339.0871 0.0007
-72.1488 339.0871 -0.0007
-73.6364 339.0871 0.0007
-75.1240 339.0871 -0.0006
-76.6116 339.0871 0.0006
-78.0992 339.0871 -0.0006
-79.5868 339.0871 0.0005
-81.0744 339.0871 -0.0005
-82.5620 339.0871 0.0005
-84.0496 339.0871 -0.0004
-85.5372 339.0871 0.0004
-87.0248 339.0871 -0.0003
-88.5124 339.0871 0.0002
-90.0000 339.0871 -0.0001
90.0000 340.5809 0.0001
88.5124 340.5809 -0.0009
87.0248 340.5809 0.0014
85.5372 340.5809 -0.0019
84.0496 340.5809 0.0023
82.5620 340.5809 -0.0029
81.0744 340.5809 0.0035
79.5868 340.5809 -0.0042
78.0992 340.5809 0.0051
76.6116 340.5809 -0.0062
75.1240 340.5809 0.0077
73.6364 340.5809 -0.0098
72.1488 340.5809 0.0132
70.6612 340.5809 -0.0197
69.1736 340.5809 0.0379
67.6860 340.5809 -0.1239
66.1983 340.5809 0.2927
64.7107 340.5809 0.9984
63.2231 340.5809 0.0410
61.7355 340.5809 -0.0453
60.2479 340.5809 0.0351
58.7603 340.5809 -0.0268
57.2727 340.5809 0.0211
55.7851 340.5809 -0.0171
54.2975 340.5809 0.0143
52.8099 340.5809 -0.0122
51.3223 340.5809 0.0106
49.8347 340.5809 -0.0093
48.3471 340.5809 0.0083
46.8595 340.5809 -0.0075
45.3719 340.5809 0.0069
43.8843 340.5809 -0.0063
42.3967 340.5809 0.0058
40.9091 340.5809 -0.0054
39.4215 340.5809 0.0051
37.9339 340.5809 -0.0047
36.4463 340.5809 0.0045
34.9587 340.5809 -0.0042
33.4711 340.5809 0.0040
31.9835 340.5809 -0.0038
30.4959 340.5809 0.0036
29.0083 340.5809 -0.0035
27.5207 340.5809 0.0033
26.0331 340.5809 -0.0032
24.5455 340.5809 0.0031
23.0579 340.5809 -0.0030
21.5702 340.5809 0.0029
20.0826 340.5809 -0.0028
18.5950 340.5809 0.0027
17.1074 340.5809 -0.0026
15.6198 340.5809 0.0025
14.1322 340.5809 -0.0024
12.6446 340.5809 0.0024
11.1570 340.5809 -0.0023
9.6694 340.5809 0.0022
8.1818 340.5809 -0.0022
6.6942 340.5809 0.0021
5.2066 340.5809 -0.0021
3.7190 340.5809 0.0020
2.2314 340.5809 -0.0020
0.7438 340.5809 0.0019
-0.7438 340.5809 -0.0019
-2.2314 340.5809 0.0018
-3.7190 340.5809 -0.0018
-5.2066 340.5809 0.0018
-6.6942 340.5809 -0.0017
-8.1818 340.5809 0.0017
-9.6694 340.5809 -0.0016
-11.1570 340.5809 0.0016
-12.6446 340.5809 -0.0016
-14.1322 340.5809 0.0015
-15.6198 340.5809 -0.0015
-17.1074 340.5809 0.0015
-18.5950 340.5809 -0.0015
-20.0826 340.5809 0.0014
-21.5702 340.5809 -0.0014
-23.0579 340.5809 0.0014
-24.5455 340.5809 -0.0014
-26.0331 340.5809 0.0013
-27.5207 340.5809 -0.0013
-29.0083 340.5809 0.0013
-30.4959 340.5809 -0.0013
-31.9835 340.5809 0.0012
-33.4711 340.5809 -0.0012
-34.9587 340.5809 0.0012
-36.4463 340.5809 -0.0012
-37.9339 340.5809 0.0011
-39.4215 340.5809 -0.0011
-40.9091 340.5809 0.0011
-42.3967 340.5809 -0.0011
-43.8843 340.5809 0.0011
-45.3719 340.5809 -0.0010
-46.8595 340.5809 0.0010
-48.3471 340.5809 -0.0010
-49.8347 340.5809 0.0010
-51.3223 340.5809 -0.0010
-52.8099 340.5809 0.0009
-54.2975 340.5809 -0.0009
-55.7851 340.5809 0.0009
-57.2727 340.5809 -0.0009
-58.7603 340.5809 0.0009
-60.2479 340.5809 -0.0009
-61.7355 340.5809 0.0008
-63.2231 340.5809 -0.0008
-64.7107 340.5809 0.0008
-66.1983 340.5809 -0.0008
-67.6860 340.5809 0.0007
-69.1736 340.5809 -0.0007
-70.6612 340.5809 0.0007
-72.1488 340.5809 -0.0007
-73.6364 340.5809 0.0007
-75.1240 340.5809 -0.0006
-76.6116 340.5809 0.0006
-78.0992 340.5809 -0.0006
-79.5868 340.5809 0.0005
-81.0744 340.5809 -0.0005
-82.5620 340.5809 0.0005
-84.0496 340.5809 -0.0004
-85.5372 340.5809 0.0004
-87.0248 340.5809 -0.0003
-88.5124 340.5809 0.0002
-90.0000 340.5809 -0.0001
90.0000 342.0747 0.0001
88.5124 342.0747 -0.0009
87.0248 342.0747 0.0014
85.5372 342.0747 -0.0019
84.0496 342.0747 0.0023
82.5620 342.0747 -0.0028
81.0744 342.0747 0.0034
79.5868 342.0747 -0.0041
78.0992 342.0747 0.0050
76.6116 342.0747 -0.0060
75.1240 342.0747 0.0074
73.6364 342.0747 -0.0092
72.1488 342.0747 0.0119
70.6612 342.0747 -0.0166
69.1736 342.0747 0.0285
67.6860 342.0747 -0.0787
66.1983 342.0747 0.4312
64.7107 342.0747 1.0492
63.2231 342.0747 0.0278
61.7355 342.0747 -0.0401
60.2479 342.0747 0.0324
58.7603 342.0747 -0.0252
57.2727 342.0747 0.0200
55.7851 342.0747 -0.0164
54.2975 342.0747 0.0137
52.8099 342.0747 -0.0118
51.3223 342.0747 0.0102
49.8347 342.0747 -0.0091
48.3471 342.0747 0.0081
46.8595 342.0747 -0.0073
45.3719 342.0747 0.0067
43.8843 342.0747 -0.0062
42.3967 342.0747 0.0057
40.9091 342.0747 -0.0053
39.4215 342.0747 0.0050
37.9339 342.0747 -0.0047
36.4463 342.0747 0.0044
34.9587 342.0747 -0.0042
33.4711 342.0747 0.0039
31.9835 342.0747 -0.0038
30.4959 342.0747 0.0036
29.0083 342.0747 -0.0034
27.5207 342.0747 0.0033
26.0331 342.0747 -0.0032
24.5455 342.0747 0.0030
23.0579 342.0747 -0.0029
21.5702 342.0747 0.0028
20.0826 342.0747 -0.0027
18.5950 342.0747 0.0026
17.1074 342.0747 -0.0026
15.6198 342.0747 0.0025
14.1322 342.0747 -0.0024
12.6446 342.0747 0.0023
11.1570 342.0747 -0.0023
9.6694 342.0747 0.0022
8.1818 342.0747 -0.0022
6.6942 342.0747 0.0021
5.2066 342.0747 -0.0020
3.7190 342.0747 0.0020
2.2314 342.0747 -0.0020
0.7438 342.0747 0.0019
-0.7438 342.0747 -0.0019
-2.2314 342.0747 0.0018
-3.7190 342.0747 -0.0018
-5.2066 342.0747 0.0017
-6.6942 342.0747 -0.0017
-8.1818 342.0747 0.0017
-9.6694 342.0747 -0.0016
-11.1570 342.0747 0.0016
-12.6446 342.0747 -0.0016
-14.1322 342.0747 0.0015
-15.6198 342.0747 -0.0015
-17.1074 342.0747 0.0015
-18.5950 342.0747 -0.0015
-20.0826 342.0747 0.0014
-21.5702 342.0747 -0.0014
-23.0579 342.0747 0.0014
-24.5455 342.0747 -0.0014
-26.0331 342.0747 0.0013
-27.5207 342.0747 -0.0013
-29.0083 342.0747 0.0013
-30.4959 342.0747 -0.0013
-31.9835 342.0747 0.0012
-33.4711 342.0747 -0.0012
-34.9587 342.0747 0.0012
-36.4463 342.0747 -0.0012
-37.9339 342.0747 0.0011
-39.4215 342.0747 -0.0011
-40.9091 342.0747 0.0011
-42.3967 342.0747 -0.0011
-43.8843 342.0747 0.0011
-45.3719 342.0747 -0.0010
-46.8595 342.0747 0.0010
-48.3471 342.0747 -0.0010
-49.8347 342.0747 0.0010
-51.3223 342.0747 -0.0010
-52.8099 342.0747 0.0009
-54.2975 342.0747 -0.0009
-55.7851 342.0747 0.0009
-57.2727 342.0747 -0.0009
-58.7603 342.0747 0.0009
-60.2479 342.0747 -0.0009
-61.7355 342.0747 0.0008
-63.2231 342.0747 -0.0008
-64.7107 342.0747 0.0008
-66.1983 342.0747 -0.0008
-67.6860 342.0747 0.0007
-69.1736 342.0747 -0.0007
-70.6612 342.0747 0.0007
-72.1488 342.0747 -0.0007
-73.6364 342.0747 0.0007
-75.1240 342.0747 -0.0006
-76.6116 342.0747 0.0006
-78.0992 342.0747 -0.0006
-79.5868 342.0747 0.0005
-81.0744 342.0747 -0.0005
-82.5620 342.0747 0.0005
-84.0496 342.0747 -0.0004
-85.5372 342.0747 0.0004
-87.0248 342.0747 -0.0003
-88.5124 342.0747 0.0002
-90.0000 342.0747 -0.0001
90.0000 343.5685 0.0001
88.5124 343.5685 -0.0009
87.0248 343.5685 0.0014
85.5372 343.5685 -0.0018
84.0496 343.5685 0.0023
82.5620 343.5685 -0.0028
81.0744 343.5685 0.0033
79.5868 343.5685 -0.0040
78.0992 343.5685 0.0047
76.6116 343.5685 -0.0056
75.1240 343.5685 0.0067
73.6364 343.5685 -0.0081
72.1488 343.5685 0.0099
70.6612 343.5685 -0.0123
69.1736 343.5685 0.0138
67.6860 343.5685 0.0226
66.1983 343.5685 0.5792
64.7107 343.5685 0.9896
63.2231 343.5685 0.0225
61.7355 343.5685 -0.0149
60.2479 343.5685 0.0162
58.7603 343.5685 -0.0153
57.2727 343.5685 0.0137
55.7851 343.5685 -0.0120
54.2975 343.5685 0.0106
52.8099 343.5685 -0.0094
51.3223 343.5685 0.0085
49.8347 343.5685 -0.0076
48.3471 343.5685 0.0070
46.8595 343.5685 -0.0064
45.3719 343.5685 0.0059
43.8843 343.5685 -0.0055
42.3967 343.5685 0.0051
40.9091 343.5685 -0.0048
39.4215 343.5685 0.0045
37.9339 343.5685 -0.0043
36.4463 343.5685 0.0040
34.9587 343.5685 -0.0038
33.4711 343.5685 0.0037
31.9835 343.5685 -0.0035
30.4959 343.5685 0.0033
29.0083 343.5685 -0.0032
27.5207 343.5685 0.0031
26.0331 343.5685 -0.0030
24.5455 343.5685 0.0029
23.0579 343.5685 -0.0028
21.5702 343.5685 0.0027
20.0826 343.5685 -0.0026
18.5950 343.5685 0.0025
17.1074 343.5685 -0.0024
15.6198 343.5685 0.0024
14.1322 343.5685 -0.0023
12.6446 343.5685 0.0022
11.1570 343.5685 -0.0022
9.6694 343.5685 0.0021
8.1818 343.5685 -0.0021
6.6942 343.5685 0.0020
5.2066 343.5685 -0.0020
3.7190 343.5685 0.0019
2.2314 343.5685 -0.0019
0.7438 343.5685 0.0019
-0.7438 343.5685 -0.0018
-2.2314 343.5685 0.0018
-3.7190 343.5685 -0.0017
-5.2066 343.5685 0.0017
-6.6942 343.5685 -0.0017
-8.1818 343.5685 0.0016
-9.6694 343.5685 -0.0016
-11.1570 343.5685 0.0016
-12.6446 343.5685 -0.0015
-14.1322 343.5685 0.0015
-15.6198 343.5685 -0.0015
-17.1074 343.5685 0.0015
-18.5950 343.5685 -0.0014
-20.0826 343.5685 0.0014
-21.5702 343.5685 -0.0014
-23.0579 343.5685 0.0014
-24.5455 343.5685 -0.0013
-26.0331 343.5685 0.0013
-27.5207 343.5685 -0.0013
-29.0083 343.5685 0.0013
-30.4959 343.5685 -0.0012
-31.9835 343.5685 0.0012
-33.4711 343.5685 -0.0012
-34.9587 343.5685 0.0012
-36.4463 343.5685 -0.0012
-37.9339 343.5685 0.0011
-39.4215 343.5685 -0.0011
-40.9091 343.5685 0.0011
-42.3967 343.5685 -0.0011
-43.8843 343.5685 0.0011
-45.3719 343.5685 -0.0010
-46.8595 343.5685 0.0010
-48.3471 343.5685 -0.0010
-49.8347 343.5685 0.0010
-51.3223 343.5685 -0.0010
-52.8099 343.5685 0.0010
-54.2975 343.5685 -0.0009
-55.7851 343.5685 0.0009
-57.2727 343.5685 -0.0009
-58.7603 343.5685 0.0009
-60.2479 343.5685 -0.0009
-61.7355 343.5685 0.0008
-63.2231 343.5685 -0.0008
-64.7107 343.5685 0.0008
-66.1983 343.5685 -0.0008
-67.6860 343.5685 0.0008
-69.1736 343.5685 -0.0007
-70.6612 343.5685 0.0007
-72.1488 343.5685 -0.0007
-73.6364 343.5685 0.0007
-75.1240 343.5685 -0.0006
-76.6116 343.5685 0.0006
-78.0992 343.5685 -0.0006
-79.5868 343.5685 0.0005
-81.0744 343.5685 -0.0005
-82.5620 343.5685 0.0005
-84.0496 343.5685 -0.0004
-85.5372 343.5685 0.0004
-87.0248 343.5685 -0.0003
-88.5124 343.5685 0.0002
-90.0000 343.5685 -0.0001
90.0000 345.0622 0.0001
88.5124 345.0622 -0.0009
87.0248 345.0622 0.0014
85.5372 345.0622 -0.0018
84.0496 345.0622 0.0022
82.5620 345.0622 -0.0027
81.0744 345.0622 0.0032
79.5868 345.0622 -0.0037
78.0992 345.0622 0.0043
76.6116 345.0622 -0.0049
75.1240 345.0622 0.0057
73.6364 345.0622 -0.0064
72.1488 345.0622 0.0068
70.6612 345.0622 -0.0056
69.1736 345.0622 -0.0067
67.6860 345.0622 0.0885
66.1983 345.0622 0.5764
64.7107 345.0622 0.7499
63.2231 345.0622 -0.0020
61.7355 345.0622 0.0130
60.2479 345.0622 -0.0055
58.7603 345.0622 -0.0003
57.2727 345.0622 0.0033
55.7851 345.0622 -0.0046
54.2975 345.0622 0.0052
52.8099 345.0622 -0.0053
51.3223 345.0622 0.0052
49.8347 345.0622 -0.0050
48.3471 345.0622 0.0048
46.8595 345.0622 -0.0046
45.3719 345.0622 0.0044
43.8843 345.0622 -0.0042
42.3967 345.0622 0.0040
40.9091 345.0622 -0.0038
39.4215 345.0622 0.0037
37.9339 345.0622 -0.0035
36.4463 345.0622 0.0034
34.9587 345.0622 -0.0032
33.4711 345.0622 0.0031
31.9835 345.0622 -0.0030
30.4959 345.0622 0.0029
29.0083 345.0622 -0.0028
27.5207 345.0622 0.0027
26.0331 345.0622 -0.0026
24.5455 345.0622 0.0026
23.0579 345.0622 -0.0025
21.5702 345.0622 0.0024
20.0826 345.0622 -0.0024
18.5950 345.0622 0.0023
17.1074 345.0622 -0.0022
15.6198 345.0622 0.0022
14.1322 345.0622 -0.0021
12.6446 345.0622 0.0021
11.1570 345.0622 -0.0020
9.6694 345.0622 0.0020
8.1818 345.0622 -0.0019
6.6942 345.0622 0.0019
5.2066 345.0622 -0.0019
3.7190 345.0622 0.0018
2.2314 345.0622 -0.0018
0.7438 345.0622 0.0018
-0.7438 345.0622 -0.0017
-2.2314 345.0622 0.0017
-3.7190 345.0622 -0.0017
-5.2066 345.0622 0.0016
-6.6942 345.0622 -0.0016
-8.1818 345.0622 0.0016
-9.6694 345.0622 -0.0015
-11.1570 345.0622 0.0015
-12.6446 345.0622 -0.0015
-14.1322 345.0622 0.0015
-15.6198 345.0622 -0.0014
-17.1074 345.0622 0.0014
-18.5950 345.0622 -0.0014
-20.0826 345.0622 0.0014
